timestamp_ms,ax,ay,az,gx,gy,gz,current_raw,label
189794,-11.6574,13.6553,-11.4934,0.3243,0.8471,-0.0282,2959,critical
189804,-8.1128,5.0781,2.4181,0.2459,-1.0118,-2.7376,2952,critical
189814,-13.8313,-4.9656,-11.6610,-0.3467,1.2148,0.1007,2942,critical
189824,-7.9859,-6.3494,1.6520,-0.2014,-1.1935,1.5316,2947,critical
189834,-2.5642,10.7332,4.5753,-0.0885,1.3467,1.3757,2946,critical
189844,-9.5960,9.3853,-5.8071,-0.0400,-0.8202,-1.7264,2959,critical
189854,4.3826,-20.5255,12.1865,0.2518,1.0166,-1.3203,2950,critical
189864,-14.1785,-5.7353,-11.5185,-0.0424,-0.7693,0.8599,2945,critical
189874,-6.9121,-2.4265,7.9416,-0.1484,-0.0165,2.3252,2937,critical
189884,-9.9910,13.4530,-12.2667,0.1591,0.4884,-0.3339,2960,critical
189894,-11.0181,0.6716,4.6591,0.2662,-0.9214,-2.8607,2955,critical
189904,-10.4315,-5.4372,-12.8892,-0.4820,0.9289,0.2364,2952,critical
189914,-7.9009,-6.5505,3.9875,-0.2076,-1.0896,1.6800,2962,critical
189924,-6.7133,10.3561,-1.0008,0.1911,1.4317,1.0520,2957,critical
189934,-7.4927,8.5413,-3.7505,0.0176,-0.9915,-1.9582,2955,critical
189944,-3.1627,-17.0491,6.7098,0.0642,1.2939,-0.8918,2957,critical
189954,-12.0105,-5.3618,-9.2392,-0.0125,-1.0136,0.9854,2956,critical
189964,-8.6347,3.4034,9.2775,-0.1367,0.1951,2.3593,2958,critical
189974,-10.7440,12.4103,-13.1813,-0.0011,0.1015,-0.6560,2933,critical
189984,-11.9088,-8.8849,7.7572,0.3808,-0.8074,-2.8485,2940,critical
189994,-10.1059,-5.9436,-14.1186,-0.5295,0.5550,0.3688,2946,critical
190004,-8.2229,-6.3303,5.4480,-0.2041,-0.9385,1.8362,2963,critical
190014,-11.4910,11.4132,-6.2321,0.4338,1.3648,0.7834,2955,critical
190024,-7.4903,7.6028,-2.0027,0.0666,-1.0981,-2.1949,2935,critical
190034,-11.9938,-12.5145,-0.4513,-0.0456,1.4272,-0.5327,2945,critical
190044,-12.2487,-5.3427,-9.4439,-0.0112,-0.9939,0.9739,2938,critical
190054,-8.5485,2.6935,9.1219,-0.1351,0.1769,2.3625,2948,critical
190064,-10.6015,12.5241,-13.0508,0.0101,0.1346,-0.6302,2956,critical
190074,-11.9112,-8.2073,7.5645,0.3672,-0.8274,-2.8594,2964,critical
190084,-10.0209,-5.8861,-14.0552,-0.5287,0.5862,0.3549,2947,critical
190094,-8.2373,-6.3770,5.3810,-0.2049,-0.9545,1.8210,2951,critical
190104,-11.1881,11.3282,-5.8383,0.4207,1.3725,0.8031,2955,critical
190114,-7.4256,7.7117,-2.1967,0.0648,-1.0954,-2.1791,2952,critical
190124,-11.5676,-12.8210,0.0383,-0.0410,1.4256,-0.5548,2962,critical
190134,-10.0161,-5.0913,-6.9599,-0.0386,-1.1946,1.1109,2943,critical
190144,-8.8753,10.3980,9.8031,-0.2278,0.3922,2.2737,2961,critical
190154,-12.4594,11.7615,-13.1777,-0.0592,-0.2212,-0.9419,2953,critical
190164,-8.2863,-16.3584,12.7731,0.6027,-0.4215,-2.6374,2951,critical
190174,-12.4929,-6.8486,-14.8189,-0.4978,0.1756,0.4714,2956,critical
190184,-8.6802,-5.5976,6.3339,-0.1966,-0.7597,1.9777,2957,critical
190194,-14.3556,12.6019,-9.7193,0.5127,1.2849,0.5233,2951,critical
190204,-8.6646,6.8091,-0.5794,0.1303,-1.1114,-2.4051,2948,critical
190214,-16.9390,-8.0026,-5.7700,-0.0472,1.4370,-0.2390,2957,critical
190224,-8.9280,-5.4779,-4.0402,-0.1242,-1.2782,1.2484,2957,critical
190234,-6.5637,13.7475,10.1610,-0.3424,0.7879,2.0246,2951,critical
190244,-13.5284,11.2803,-11.5496,-0.0677,-0.4820,-1.2345,2951,critical
190254,-1.7885,-18.6855,16.1872,0.6166,0.2134,-2.2524,2958,critical
190264,-15.1134,-6.8857,-14.9171,-0.3182,-0.2198,0.6051,2953,critical
190274,-8.4671,-4.7417,7.2149,-0.1998,-0.5223,2.1224,2956,critical
190284,-14.4191,13.3932,-11.3413,0.4402,1.1138,0.2233,2950,critical
190294,-8.8083,6.0645,1.1612,0.2116,-1.0752,-2.5967,2942,critical
190304,-16.8372,-5.0470,-9.5445,-0.1641,1.3715,-0.0120,2956,critical
190314,-8.3989,-6.0705,-0.9242,-0.1876,-1.2612,1.4045,2952,critical
190324,-3.3555,12.2332,7.8769,-0.2654,1.1708,1.6830,2957,critical
190334,-11.9973,10.2783,-8.2265,-0.0698,-0.6808,-1.5220,2954,critical
190344,4.7381,-20.9852,15.8532,0.4066,0.7186,-1.7517,2957,critical
190354,-15.2714,-6.1483,-13.6984,-0.1215,-0.5542,0.7538,2961,critical
190364,-7.1946,-3.8116,7.8111,-0.1820,-0.2300,2.2551,2948,critical
190374,-11.1618,13.7176,-11.6717,0.2987,0.7847,-0.0831,2951,critical
190384,-8.4683,4.7645,2.6205,0.2563,-1.0035,-2.7707,2952,critical
190394,-12.9490,-5.0566,-12.0871,-0.3853,1.1676,0.1308,2955,critical
190404,-7.9021,-6.4129,2.2984,-0.2052,-1.1796,1.5692,2948,critical
190414,-3.2334,10.4507,3.1065,-0.0211,1.4043,1.2931,2952,critical
190424,-8.9136,9.2153,-5.2385,-0.0232,-0.8815,-1.7938,2954,critical
190434,2.8790,-19.8300,11.1534,0.1993,1.1111,-1.1898,2955,critical
190444,-13.7212,-5.6216,-11.0121,-0.0250,-0.8346,0.8887,2946,critical
190454,-7.2903,-1.2486,8.4288,-0.1394,0.0477,2.3497,2960,critical
190464,-10.0868,13.1932,-12.7467,0.0994,0.3733,-0.4314,2955,critical
190474,-11.6370,-2.3655,5.8514,0.2856,-0.9118,-2.8847,2952,critical
190484,-9.9252,-5.5378,-13.3046,-0.5065,0.8175,0.2835,2948,critical
190494,-7.9930,-6.5422,4.5945,-0.2129,-1.0461,1.7344,2940,critical
190504,-8.5437,10.6207,-2.9054,0.2888,1.4224,0.9553,2957,critical
190514,-7.2269,8.2636,-3.0047,0.0386,-1.0475,-2.0512,2961,critical
190524,-6.8187,-15.3564,3.8726,0.0043,1.3725,-0.7488,2958,critical
190534,-11.1486,-5.2014,-8.3689,-0.0128,-1.0973,1.0395,2941,critical
190544,-8.8801,6.6786,9.8078,-0.1620,0.2667,2.3422,2956,critical
190554,-11.4862,12.1171,-13.4746,-0.0370,-0.0501,-0.7834,2955,critical
190564,-11.0038,-12.8365,9.8210,0.4866,-0.6824,-2.7784,2963,critical
190574,-10.9571,-6.4009,-14.4825,-0.5289,0.3864,0.4106,2956,critical
190584,-8.5006,-6.0490,5.8909,-0.2009,-0.8652,1.9028,2953,critical
190594,-13.0544,12.0716,-8.3234,0.4959,1.3283,0.6630,2950,critical
190604,-8.0325,7.2077,-1.3288,0.0941,-1.1167,-2.2988,2955,critical
190614,-14.9326,-10.3753,-2.9856,-0.0496,1.4480,-0.3834,2953,critical
190624,-9.4056,-5.1667,-5.5055,-0.0829,-1.2524,1.1818,2951,critical
190634,-8.0194,13.0280,10.1813,-0.3070,0.5836,2.1589,2953,critical
190644,-13.3345,11.5448,-12.4714,-0.0677,-0.3680,-1.0954,2947,critical
190654,-5.0398,-17.7159,14.8572,0.6544,-0.0941,-2.4501,2953,critical
190664,-14.0767,-7.0270,-15.0775,-0.4159,-0.0352,0.5364,2955,critical
190674,-8.6491,-5.1535,6.9384,-0.1980,-0.6480,2.0544,2956,critical
190684,-14.9183,13.0568,-10.6973,0.4847,1.2199,0.3685,2942,critical
190694,-8.9747,6.4835,0.3328,0.1756,-1.1056,-2.5093,2953,critical
190704,-17.6225,-5.9711,-8.1774,-0.0842,1.4229,-0.1077,2952,critical
190714,-8.6622,-5.8335,-2.4373,-0.1708,-1.2873,1.3217,2954,critical
190724,-4.9979,13.0125,9.2392,-0.3259,1.0083,1.8575,2951,critical
190734,-13.1298,10.8433,-10.0437,-0.0701,-0.5926,-1.3840,2952,critical
190744,2.0961,-20.0431,16.9988,0.5228,0.4975,-2.0081,2954,critical
190754,-15.4594,-6.5122,-14.4442,-0.2014,-0.4024,0.6875,2946,critical
190764,-7.8925,-4.2844,7.6722,-0.1889,-0.3728,2.1922,2957,critical
190774,-12.8138,13.6314,-11.6262,0.3720,0.9657,0.0714,2964,critical
190784,-8.2253,5.5186,2.0518,0.2366,-1.0533,-2.6918,2941,critical
190794,-15.0607,-4.8423,-10.8350,-0.2811,1.2961,0.0616,2958,critical
190804,-8.0912,-6.2920,0.7195,-0.2049,-1.2335,1.4837,2941,critical
190814,-2.4169,11.2575,6.0166,-0.1617,1.3097,1.4933,2953,critical
190824,-10.5165,9.6869,-6.5541,-0.0544,-0.7818,-1.6561,2958,critical
190834,5.3678,-21.0019,13.6290,0.3072,0.9190,-1.4674,2958,critical
190844,-14.7303,-5.8790,-12.4211,-0.0621,-0.6904,0.8223,2951,critical
190854,-6.6655,-3.1113,8.0122,-0.1599,-0.0941,2.3046,2943,critical
190864,-10.2149,13.6158,-12.0680,0.2092,0.6009,-0.2401,2950,critical
190874,-10.1167,2.5989,3.7745,0.2641,-0.9590,-2.8424,2958,critical
190884,-11.1354,-5.2984,-12.6294,-0.4559,1.0216,0.2076,2952,critical
190894,-8.1487,-6.2393,0.5997,-0.2033,-1.2247,1.4773,2968,critical
190904,-2.4086,11.3138,6.2046,-0.1649,1.2918,1.4962,2955,critical
190914,-10.6111,9.7384,-6.6415,-0.0552,-0.7615,-1.6481,2953,critical
190924,5.4085,-21.0690,13.6541,0.3102,0.9022,-1.4850,2950,critical
190934,-14.7519,-5.8754,-12.4056,-0.0685,-0.6845,0.8194,2955,critical
190944,-6.7337,-3.1556,7.8314,-0.1665,-0.1085,2.3012,2954,critical
190954,-10.2101,13.6338,-11.9363,0.2140,0.6201,-0.2345,2960,critical
190964,-9.9323,2.8120,3.5506,0.2646,-0.9566,-2.8312,2947,critical
190974,-11.1773,-5.2684,-12.4917,-0.4487,1.0240,0.2036,2958,critical
190984,-7.9368,-6.4631,3.2956,-0.2078,-1.1221,1.6342,2962,critical
190994,-5.2241,10.2891,0.5207,0.1053,1.4277,1.1365,2948,critical
191004,-7.9595,8.7819,-4.3084,-0.0005,-0.9417,-1.8911,2950,critical
191014,-0.4980,-18.3300,8.6467,0.1154,1.2271,-1.0062,2945,critical
191024,-12.7096,-5.5378,-9.9359,-0.0237,-0.9419,0.9449,2939,critical
191034,-8.1989,1.1145,8.8514,-0.1343,0.1442,2.3617,2941,critical
191044,-10.3298,12.7755,-12.9466,0.0365,0.2166,-0.5593,2953,critical
191054,-11.9004,-6.0298,6.9492,0.3312,-0.8687,-2.8773,2953,critical
191064,-9.7863,-5.6539,-13.7631,-0.5183,0.6675,0.3285,2947,critical
191074,-8.0912,-6.3829,5.1248,-0.2033,-0.9902,1.7845,2959,critical
191084,-10.2508,10.9942,-4.7130,0.3760,1.3931,0.8615,2967,critical
191094,-7.2927,7.8805,-2.5079,0.0509,-1.0744,-2.1261,2949,critical
191104,-9.7600,-13.9151,1.4605,-0.0309,1.4075,-0.6379,2957,critical
191114,-10.4315,-5.1930,-7.5429,-0.0282,-1.1572,1.0805,2965,critical
191124,-8.9902,8.8286,9.9431,-0.1953,0.3381,2.3078,2949,critical
191134,-12.0261,11.9135,-13.3704,-0.0541,-0.1545,-0.8689,2939,critical
191144,-9.6678,-14.8644,11.4910,0.5572,-0.5545,-2.7089,2934,critical
191154,-11.7675,-6.5853,-14.6346,-0.5175,0.2793,0.4437,2958,critical
191164,-8.6431,-5.8000,6.0920,-0.2004,-0.8220,1.9366,2954,critical
191174,-13.7810,12.2823,-9.1530,0.5087,1.3054,0.5953,2943,critical
191184,-8.3653,6.9863,-0.9290,0.1132,-1.1117,-2.3502,2957,critical
191194,-16.0579,-9.2656,-4.3850,-0.0461,1.4466,-0.3166,2960,critical
191204,-9.1267,-5.2768,-4.8004,-0.1042,-1.2689,1.2065,2954,critical
191214,-7.5453,13.5141,10.1933,-0.3264,0.6646,2.1024,2946,critical
191224,-13.4650,11.4299,-12.0859,-0.0658,-0.4231,-1.1517,2948,critical
191234,-3.8451,-18.0463,15.3265,0.6472,0.0354,-2.3718,2944,critical
191244,-14.5364,-7.0114,-15.0236,-0.3765,-0.1055,0.5604,2957,critical
191254,-8.6419,-5.0147,6.8869,-0.1998,-0.6011,2.0752,2941,critical
191264,-14.9338,13.1717,-10.8098,0.4684,1.1794,0.3198,2961,critical
191274,-8.9866,6.3279,0.5890,0.1825,-1.0917,-2.5365,2954,critical
191284,-17.4801,-5.5905,-8.6335,-0.1042,1.4029,-0.0695,2952,critical
191294,-8.6000,-5.8718,-2.0554,-0.1721,-1.2774,1.3382,2961,critical
191304,-4.7142,12.8377,8.8765,-0.3192,1.0371,1.8167,2942,critical
191314,-12.9012,10.7320,-9.6163,-0.0677,-0.6070,-1.4136,2959,critical
191324,2.7114,-20.2669,16.9198,0.4962,0.5460,-1.9556,2947,critical
191334,-15.4402,-6.4212,-14.2910,-0.1892,-0.4381,0.6989,2951,critical
191344,-7.8302,-4.2353,7.6471,-0.1951,-0.3448,2.1978,2954,critical
191354,-12.6761,13.6062,-11.5760,0.3613,0.9345,0.0538,2957,critical
191364,-8.1906,5.3834,2.0578,0.2406,-1.0392,-2.6990,2948,critical
191374,-14.9662,-4.8662,-11.0852,-0.2867,1.2825,0.0679,2957,critical
191384,-8.1307,-6.2812,0.8739,-0.1990,-1.2284,1.4815,2974,critical
191394,-2.4588,11.2420,5.8419,-0.1639,1.3057,1.4903,2963,critical
191404,-10.5405,9.7444,-6.5015,-0.0501,-0.7831,-1.6577,2950,critical
191414,5.3618,-20.9852,13.5296,0.3080,0.9198,-1.4759,2950,critical
191424,-14.6872,-5.8766,-12.3900,-0.0629,-0.6981,0.8148,2927,critical
191434,-6.6571,-3.1520,7.9212,-0.1636,-0.0914,2.3006,2973,critical
191444,-10.3178,13.6338,-12.0452,0.2148,0.6086,-0.2260,2960,critical
191454,-9.8881,2.8599,3.6655,0.2601,-0.9593,-2.8290,2951,critical
191464,-11.2779,-5.2732,-12.6330,-0.4474,1.0427,0.1913,2935,critical
191474,-7.9344,-6.4931,3.3459,-0.2092,-1.1362,1.6268,2947,critical
191484,-4.8459,10.2735,0.7853,0.0805,1.4336,1.1674,2964,critical
191494,-8.0613,8.8669,-4.3634,-0.0005,-0.9478,-1.8786,2956,critical
191504,0.0395,-18.5036,9.0429,0.1311,1.2172,-1.0344,2957,critical
191514,-12.8916,-5.5270,-10.1766,-0.0218,-0.9342,0.9324,2954,critical
191524,-7.9906,0.4729,8.7305,-0.1330,0.1354,2.3609,2940,critical
191534,-10.2472,12.8952,-12.9215,0.0498,0.2473,-0.5223,2955,critical
191544,-11.8501,-4.9859,6.6200,0.3139,-0.8777,-2.8834,2940,critical
191554,-9.7217,-5.6204,-13.6003,-0.5151,0.7149,0.3171,2955,critical
191564,-8.0744,-6.4655,4.9775,-0.2089,-1.0054,1.7624,2952,critical
191574,-9.5912,10.7835,-4.0055,0.3392,1.4029,0.8982,2953,critical
191584,-7.2006,8.0457,-2.6312,0.0482,-1.0637,-2.0933,2970,critical
191594,-8.3977,-14.5986,2.5414,-0.0176,1.3867,-0.6904,2963,critical
191604,-10.7033,-5.1248,-7.8973,-0.0203,-1.1274,1.0547,2947,critical
191614,-8.9675,7.3729,9.6929,-0.1681,0.2904,2.3254,2950,critical
191624,-11.6155,11.9902,-13.3034,-0.0442,-0.0853,-0.8116,2943,critical
191634,-10.8026,-13.3285,9.9587,0.4996,-0.6440,-2.7550,2953,critical
191644,-11.1175,-6.3662,-14.4729,-0.5249,0.3469,0.4205,2945,critical
191654,-8.4839,-5.9795,5.9508,-0.1974,-0.8535,1.8999,2950,critical
191664,-13.0723,12.0033,-8.3893,0.4874,1.3241,0.6664,2950,critical
191674,-8.0349,7.2053,-1.3168,0.0933,-1.1117,-2.2913,2955,critical
191684,-14.7219,-10.5273,-2.8850,-0.0450,1.4458,-0.4000,2943,critical
191694,-9.3948,-5.1978,-5.6862,-0.0773,-1.2505,1.1682,2951,critical
191704,-8.4084,12.6198,9.8833,-0.2902,0.5372,2.1834,2949,critical
191714,-13.0867,11.5281,-12.5624,-0.0618,-0.3384,-1.0587,2955,critical
191724,-5.9113,-17.3903,14.3820,0.6467,-0.1719,-2.4992,2960,critical
191734,-13.7176,-6.9827,-15.0883,-0.4397,0.0067,0.5164,2960,critical
191744,-8.4204,-6.1004,5.6491,-0.1974,-0.8937,1.8703,2963,critical
191754,-12.4020,11.6933,-7.3885,0.4722,1.3400,0.7141,2955,critical
191764,-7.8398,7.3550,-1.7131,0.0837,-1.0904,-2.2409,2950,critical
191774,-13.4650,-11.5532,-1.6879,-0.0482,1.4280,-0.4652,2948,critical
191784,-9.5864,-5.0901,-6.1016,-0.0608,-1.2311,1.1463,2955,critical
191794,-8.6538,11.7723,9.7863,-0.2691,0.4604,2.2178,2949,critical
191804,-12.8078,11.5460,-12.7563,-0.0605,-0.2715,-1.0059,2956,critical
191814,-7.1790,-16.8288,13.5416,0.6273,-0.2939,-2.5615,2940,critical
191824,-13.1059,-6.8630,-14.9147,-0.4714,0.0810,0.4943,2952,critical
191834,-8.6682,-5.4097,6.4081,-0.1961,-0.7285,1.9993,2972,critical
191844,-14.5759,12.6833,-9.7971,0.5065,1.2641,0.4751,2968,critical
191854,-8.8550,6.6499,-0.4489,0.1431,-1.0936,-2.4205,2950,critical
191864,-17.2119,-7.6076,-6.4224,-0.0525,1.4280,-0.2086,2948,critical
191874,-8.9160,-5.5342,-3.7062,-0.1330,-1.2801,1.2561,2956,critical
191884,-6.4763,13.6254,10.0329,-0.3459,0.8071,2.0043,2946,critical
191894,-13.5464,11.1929,-11.3090,-0.0653,-0.4852,-1.2441,2949,critical
191904,-1.7250,-18.5922,16.0866,0.6089,0.2284,-2.2378,2946,critical
191914,-15.1014,-6.8450,-14.8033,-0.3134,-0.2406,0.6038,2972,critical
191924,-8.4587,-4.7274,7.1623,-0.1988,-0.5236,2.1149,2960,critical
191934,-14.5627,13.3453,-11.2551,0.4434,1.1197,0.2377,2954,critical
191944,-8.8789,6.0478,1.0618,0.2057,-1.0682,-2.5812,2952,critical
191954,-17.0599,-5.1583,-9.4403,-0.1474,1.3779,-0.0312,2966,critical
191964,-8.4755,-6.0154,-1.2103,-0.1841,-1.2788,1.3773,2953,critical
191974,-3.7960,12.4475,8.2061,-0.2867,1.1282,1.7317,2951,critical
191984,-12.3577,10.4100,-8.6742,-0.0690,-0.6480,-1.4770,2956,critical
191994,3.9528,-20.6727,16.3787,0.4437,0.6563,-1.8330,2959,critical
192004,-15.3528,-6.2477,-13.9869,-0.1468,-0.5148,0.7232,2960,critical
192014,-7.5082,-4.0354,7.7548,-0.1897,-0.2864,2.2258,2947,critical
192024,-11.8693,13.6517,-11.5173,0.3331,0.8692,-0.0112,2953,critical
192034,-8.0792,5.1320,2.3296,0.2462,-1.0160,-2.7248,2953,critical
192044,-14.1210,-4.9273,-11.6358,-0.3299,1.2324,0.0901,2957,critical
192054,-8.0541,-6.3722,1.4928,-0.1998,-1.2121,1.5172,2961,critical
192064,-2.4373,10.9678,5.0159,-0.1167,1.3366,1.4205,2964,critical
192074,-9.9323,9.4810,-6.0154,-0.0426,-0.8026,-1.7016,2949,critical
192084,4.8662,-20.6464,12.7240,0.2758,0.9899,-1.3827,2960,critical
192094,-14.3508,-5.7940,-11.9112,-0.0522,-0.7501,0.8356,2947,critical
192104,-6.7277,-2.8311,8.0218,-0.1572,-0.0549,2.3161,2950,critical
192114,-10.0592,13.5632,-12.2032,0.1860,0.5486,-0.2795,2961,critical
192124,-10.4543,1.9333,4.0498,0.2609,-0.9337,-2.8416,2961,critical
192134,-10.8469,-5.3463,-12.8389,-0.4607,0.9851,0.2110,2955,critical
192144,-7.9057,-6.5505,3.7098,-0.2036,-1.1175,1.6457,2957,critical
192154,-5.5474,10.3286,-0.0168,0.1231,1.4384,1.1221,2960,critical
192164,-7.7943,8.7652,-4.0749,0.0104,-0.9681,-1.9095,2943,critical
192174,-1.1971,-17.8464,8.1942,0.1074,1.2593,-0.9808,2952,critical
192184,-12.5360,-5.4588,-9.7887,-0.0195,-0.9726,0.9433,2957,critical
192194,-8.2672,1.2498,8.8633,-0.1380,0.1487,2.3662,2953,critical
192204,-10.3214,12.7791,-12.9742,0.0341,0.2118,-0.5630,2945,critical
192214,-11.8633,-6.1004,6.9540,0.3299,-0.8529,-2.8698,2952,critical
192224,-9.8306,-5.6647,-13.9055,-0.5212,0.6624,0.3254,2951,critical
192234,-8.0996,-6.4919,5.2026,-0.2028,-0.9976,1.7818,2956,critical
192244,-10.0688,10.9056,-4.5550,0.3619,1.4024,0.8732,2957,critical
192254,-7.2508,7.9332,-2.5534,0.0554,-1.0746,-2.1146,2960,critical
192264,-9.2344,-14.0468,1.8340,-0.0258,1.4048,-0.6608,2958,critical
192274,-10.4435,-5.1404,-7.6650,-0.0277,-1.1604,1.0616,2947,critical
192284,-9.0656,7.9440,9.7420,-0.1777,0.3163,2.3206,2945,critical
192294,-11.7256,11.9351,-13.3010,-0.0466,-0.1100,-0.8327,2966,critical
192304,-10.3944,-13.9283,10.6099,0.5188,-0.6041,-2.7347,2959,critical
192314,-11.3701,-6.5122,-14.5855,-0.5199,0.3200,0.4167,2949,critical
192324,-8.5066,-5.9580,6.0501,-0.1943,-0.8524,1.9119,2959,critical
192334,-13.2663,12.1206,-8.5030,0.4946,1.3262,0.6488,2958,critical
192344,-8.1247,7.1431,-1.2797,0.0999,-1.1077,-2.3001,2964,critical
192354,-15.0212,-10.1861,-3.2334,-0.0445,1.4496,-0.3826,2957,critical
192364,-9.3242,-5.2098,-5.4923,-0.0863,-1.2638,1.1714,2947,critical
192374,-8.3342,12.7826,9.9623,-0.2992,0.5606,2.1746,2957,critical
192384,-13.2052,11.4898,-12.5516,-0.0637,-0.3475,-1.0714,2946,critical
192394,-5.7114,-17.3903,14.4981,0.6451,-0.1500,-2.4781,2948,critical
192404,-13.8193,-6.9755,-15.1062,-0.4303,-0.0016,0.5097,2956,critical
192414,-8.6455,-5.2864,6.6882,-0.1937,-0.6821,2.0256,2958,critical
192424,-14.8728,12.8533,-10.1742,0.4959,1.2417,0.4277,2948,critical
192434,-8.9807,6.5769,-0.0934,0.1559,-1.0936,-2.4573,2945,critical
192444,-17.4226,-6.7935,-7.2951,-0.0629,1.4272,-0.1716,2952,critical
192454,-8.8107,-5.7030,-3.2130,-0.1460,-1.2942,1.2769,2947,critical
192464,-6.1603,13.5272,9.7576,-0.3445,0.8636,1.9662,2941,critical
192474,-13.5057,11.0433,-11.0038,-0.0650,-0.5129,-1.2782,2967,critical
192484,-1.0008,-18.7095,16.1752,0.5942,0.3056,-2.1861,2950,critical
192494,-15.1840,-6.8055,-14.7315,-0.2894,-0.2787,0.6131,2944,critical
192504,-8.3737,-4.7022,7.2987,-0.1966,-0.4972,2.1237,2953,critical
192514,-14.4454,13.3405,-11.2408,0.4327,1.0994,0.2236,2953,critical
192524,-8.8693,5.9855,1.2749,0.2028,-1.0587,-2.5807,2955,critical
192534,-16.9246,-5.1380,-9.5493,-0.1508,1.3771,-0.0362,2954,critical
192544,-8.5018,-6.0537,-1.1564,-0.1801,-1.2835,1.3749,2955,critical
192554,-4.1575,12.5755,8.1499,-0.2966,1.1135,1.7563,2949,critical
192564,-12.4929,10.4160,-8.8981,-0.0613,-0.6438,-1.4586,2953,critical
192574,3.3399,-20.3387,16.5571,0.4650,0.6238,-1.8762,2947,critical
192584,-15.3732,-6.3255,-14.1198,-0.1631,-0.4842,0.7008,2954,critical
192594,-8.5281,-5.0578,7.0581,-0.1937,-0.5998,2.0683,2941,critical
192604,-15.0236,13.0939,-10.8146,0.4727,1.1879,0.3509,2957,critical
192614,-8.9902,6.3363,0.5471,0.1727,-1.0864,-2.5071,2955,critical
192624,-17.5016,-5.9699,-8.3139,-0.0847,1.4170,-0.1172,2947,critical
192634,-8.6838,-5.8227,-2.4086,-0.1609,-1.2926,1.3027,2957,critical
192644,-5.7581,13.2375,9.2416,-0.3381,0.9494,1.9119,2959,critical
192654,-13.2567,10.8984,-10.4758,-0.0610,-0.5686,-1.3334,2938,critical
192664,0.3639,-19.1440,16.6050,0.5593,0.4101,-2.1011,2953,critical
192674,-15.3516,-6.6295,-14.5412,-0.2499,-0.3339,0.6315,2954,critical
192684,-8.2073,-4.5586,7.4065,-0.1956,-0.4429,2.1437,2949,critical
192694,-14.2251,13.4195,-11.4634,0.4141,1.0523,0.1921,2941,critical
192704,-8.7209,5.8359,1.6149,0.2046,-1.0496,-2.6044,2949,critical
192714,-16.6122,-4.9416,-9.7671,-0.1729,1.3614,-0.0213,2956,critical
192724,-8.4874,-6.0825,-0.8727,-0.1823,-1.2574,1.3824,2951,critical
192734,-4.0821,12.5169,7.8841,-0.2915,1.1207,1.7387,2945,critical
192744,-12.3649,10.3549,-8.6167,-0.0565,-0.6598,-1.4714,2961,critical
192754,3.4333,-20.3328,16.1980,0.4580,0.6467,-1.8548,2952,critical
192764,-15.2750,-6.2800,-13.9223,-0.1564,-0.4951,0.7029,2968,critical
192774,-7.6722,-4.1396,7.5800,-0.1897,-0.3046,2.2018,2946,critical
192784,-12.6593,13.5428,-11.5472,0.3563,0.9068,0.0501,2969,critical
192794,-8.1355,5.2565,2.2242,0.2294,-1.0078,-2.6782,2953,critical
192804,-15.1433,-4.8100,-10.9092,-0.2670,1.2809,0.0442,2960,critical
192814,-8.2061,-6.2034,0.6776,-0.1895,-1.2300,1.4506,2955,critical
192824,-2.8862,11.6669,6.4895,-0.2196,1.2460,1.5764,2953,critical
192834,-11.2025,9.8773,-7.0018,-0.0474,-0.7314,-1.5876,2942,critical
192844,4.9213,-20.7470,14.5879,0.3659,0.8178,-1.6377,2957,critical
192854,-14.9063,-6.0011,-13.0676,-0.1053,-0.6161,0.7589,2960,critical
192864,-7.0593,-3.7050,7.6890,-0.1775,-0.1863,2.2463,2946,critical
192874,-11.3437,13.5608,-11.5353,0.2971,0.7647,-0.0690,2957,critical
192884,-8.0409,4.6998,2.7186,0.2433,-0.9723,-2.7371,2961,critical
192894,-13.5069,-4.9380,-11.9171,-0.3483,1.1884,0.0957,2947,critical
192904,-8.0601,-6.3051,1.8052,-0.1924,-1.1892,1.5116,2961,critical
192914,-2.5091,11.0169,4.9057,-0.1388,1.3193,1.4360,2943,critical
192924,-10.1574,9.5265,-5.9963,-0.0322,-0.7994,-1.6779,2949,critical
192934,4.9153,-20.5458,12.8652,0.2955,0.9502,-1.4517,2938,critical
192944,-14.4215,-5.8502,-12.0081,-0.0719,-0.7096,0.8013,2943,critical
192954,-6.6236,-3.3148,7.6423,-0.1724,-0.0938,2.2849,2949,critical
192964,-10.4543,13.5823,-11.6238,0.2409,0.6416,-0.1804,2944,critical
192974,-8.8609,3.7661,3.1220,0.2531,-0.9340,-2.7816,2941,critical
192984,-12.1302,-5.0757,-12.3696,-0.4034,1.0890,0.1444,2956,critical
192994,-8.0086,-6.3782,2.7078,-0.1935,-1.1453,1.5617,2942,critical
193004,-3.0131,10.5824,3.0754,-0.0616,1.3646,1.3238,2957,critical
193014,-9.3027,9.2261,-5.1559,-0.0123,-0.8532,-1.7616,2948,critical
193024,3.7302,-19.9233,11.4778,0.2377,1.0635,-1.2867,2950,critical
193034,-13.8600,-5.7676,-11.1223,-0.0485,-0.7943,0.8380,2953,critical
193044,-6.5757,-2.7641,7.7093,-0.1601,-0.0107,2.3129,2946,critical
193054,-10.0269,13.4674,-11.8956,0.1868,0.5281,-0.2734,2942,critical
